id,name,score1,score2
3613,student_3613,65,92
3614,student_3614,65,60
3615,student_3615,89,82
3616,student_3616,62,56
3617,student_3617,79,72
3618,student_3618,59,89
3619,student_3619,76,69
3620,student_3620,83,92
3621,student_3621,78,60
3622,student_3622,85,81
3623,student_3623,90,89
3624,student_3624,58,96
3625,student_3625,66,100
3626,student_3626,66,61
3627,student_3627,68,100
3628,student_3628,69,75
3629,student_3629,79,69
3630,student_3630,90,97
3631,student_3631,77,100
3632,student_3632,58,71
3633,student_3633,75,76
3634,student_3634,68,92
3635,student_3635,51,87
3636,student_3636,51,63
3637,student_3637,97,74
3638,student_3638,72,51
3639,student_3639,66,64
3640,student_3640,80,95
3641,student_3641,54,94
3642,student_3642,65,55
3643,student_3643,80,64
3644,student_3644,58,59
3645,student_3645,72,60
3646,student_3646,56,81
3647,student_3647,79,57
3648,student_3648,84,97
3649,student_3649,67,64
3650,student_3650,68,55
3651,student_3651,69,88
3652,student_3652,75,80
3653,student_3653,100,61
3654,student_3654,69,83
3655,student_3655,60,88
3656,student_3656,97,94
3657,student_3657,100,63
3658,student_3658,99,79
3659,student_3659,86,77
3660,student_3660,71,59
3661,student_3661,70,55
3662,student_3662,50,94
3663,student_3663,78,89
3664,student_3664,50,50
3665,student_3665,59,99
3666,student_3666,86,93
3667,student_3667,62,95
3668,student_3668,99,92
3669,student_3669,91,58
3670,student_3670,89,50
3671,student_3671,52,86
3672,student_3672,56,54
3673,student_3673,64,60
3674,student_3674,96,60
3675,student_3675,80,73
3676,student_3676,94,72
3677,student_3677,73,96
3678,student_3678,64,54
3679,student_3679,80,79
3680,student_3680,96,91
3681,student_3681,92,61
3682,student_3682,59,67
3683,student_3683,97,56
3684,student_3684,82,92
3685,student_3685,75,57
3686,student_3686,81,57
3687,student_3687,88,87
3688,student_3688,77,97
3689,student_3689,76,86
3690,student_3690,77,88
3691,student_3691,63,63
3692,student_3692,54,79
3693,student_3693,81,92
3694,student_3694,97,56
3695,student_3695,74,59
3696,student_3696,67,60
3697,student_3697,92,73
3698,student_3698,95,97
3699,student_3699,58,56
3700,student_3700,50,74
3701,student_3701,86,86
3702,student_3702,61,60
3703,student_3703,95,69
3704,student_3704,93,91
3705,student_3705,93,52
3706,student_3706,75,91
3707,student_3707,95,89
3708,student_3708,80,73
3709,student_3709,83,80
3710,student_3710,85,73
3711,student_3711,63,97
3712,student_3712,58,86
3713,student_3713,81,100
3714,student_3714,59,56
3715,student_3715,54,84
3716,student_3716,51,67
3717,student_3717,98,51
3718,student_3718,92,87
3719,student_3719,74,84
3720,student_3720,60,97
3721,student_3721,63,69
3722,student_3722,67,95
3723,student_3723,100,60
3724,student_3724,60,95
3725,student_3725,51,60
3726,student_3726,64,53
3727,student_3727,66,100
3728,student_3728,55,65
3729,student_3729,61,54
3730,student_3730,82,78
3731,student_3731,84,64
3732,student_3732,83,70
3733,student_3733,50,60
3734,student_3734,83,93
3735,student_3735,50,65
3736,student_3736,74,56
3737,student_3737,50,52
3738,student_3738,57,66
3739,student_3739,83,67
3740,student_3740,86,56
3741,student_3741,88,89
3742,student_3742,55,60
3743,student_3743,70,89
3744,student_3744,64,68
3745,student_3745,77,71
3746,student_3746,60,72
3747,student_3747,69,90
3748,student_3748,83,50
3749,student_3749,100,62
3750,student_3750,58,93
3751,student_3751,52,96
3752,student_3752,100,77
3753,student_3753,68,52
3754,student_3754,100,50
3755,student_3755,69,64
3756,student_3756,78,62
3757,student_3757,58,56
3758,student_3758,84,76
3759,student_3759,69,55
3760,student_3760,71,93
3761,student_3761,85,70
3762,student_3762,99,92
3763,student_3763,79,84
3764,student_3764,61,62
3765,student_3765,97,86
3766,student_3766,90,79
3767,student_3767,99,55
3768,student_3768,71,91
3769,student_3769,53,68
3770,student_3770,61,55
3771,student_3771,83,62
3772,student_3772,82,87
3773,student_3773,60,88
3774,student_3774,87,76
3775,student_3775,70,98
3776,student_3776,64,94
3777,student_3777,97,75
3778,student_3778,51,91
3779,student_3779,59,77
3780,student_3780,90,88
3781,student_3781,76,77
3782,student_3782,95,68
3783,student_3783,76,95
3784,student_3784,99,99
3785,student_3785,70,54
3786,student_3786,70,51
3787,student_3787,79,58
3788,student_3788,63,53
3789,student_3789,51,78
3790,student_3790,79,68
3791,student_3791,53,58
3792,student_3792,65,100
3793,student_3793,71,79
3794,student_3794,66,58
3795,student_3795,85,71
3796,student_3796,62,98
3797,student_3797,91,64
3798,student_3798,79,77
3799,student_3799,74,87
3800,student_3800,74,88
3801,student_3801,99,76
3802,student_3802,99,53
3803,student_3803,51,61
3804,student_3804,86,57
3805,student_3805,80,91
3806,student_3806,99,99
3807,student_3807,54,77
3808,student_3808,90,92
3809,student_3809,54,91
3810,student_3810,67,77
3811,student_3811,50,91
3812,student_3812,99,53
3813,student_3813,90,79
3814,student_3814,74,97
3815,student_3815,83,82
3816,student_3816,57,66
3817,student_3817,83,77
3818,student_3818,100,87
3819,student_3819,62,62
3820,student_3820,63,54
3821,student_3821,99,77
3822,student_3822,63,90
3823,student_3823,64,100
3824,student_3824,64,82
3825,student_3825,61,94
3826,student_3826,94,85
3827,student_3827,96,70
3828,student_3828,98,87
3829,student_3829,83,74
3830,student_3830,61,79
3831,student_3831,72,97
3832,student_3832,96,100
3833,student_3833,99,64
3834,student_3834,53,97
3835,student_3835,90,76
3836,student_3836,86,56
3837,student_3837,75,96
3838,student_3838,86,88
3839,student_3839,100,84
3840,student_3840,66,65
3841,student_3841,58,95
3842,student_3842,68,57
3843,student_3843,98,92
3844,student_3844,88,99
3845,student_3845,60,58
3846,student_3846,93,62
3847,student_3847,72,60
3848,student_3848,95,73
3849,student_3849,85,84
3850,student_3850,61,56
3851,student_3851,68,86
3852,student_3852,95,55
3853,student_3853,80,54
3854,student_3854,92,97
3855,student_3855,83,80
3856,student_3856,77,95
3857,student_3857,81,89
3858,student_3858,84,64
3859,student_3859,75,52
3860,student_3860,66,51
3861,student_3861,82,65
3862,student_3862,82,57
3863,student_3863,74,72
3864,student_3864,50,73
3865,student_3865,96,84
3866,student_3866,75,74
3867,student_3867,84,58
3868,student_3868,82,88
3869,student_3869,85,89
3870,student_3870,84,84
3871,student_3871,72,86
3872,student_3872,58,75
3873,student_3873,85,50
3874,student_3874,64,61
3875,student_3875,79,99
3876,student_3876,76,71
3877,student_3877,58,100
3878,student_3878,91,70
3879,student_3879,67,62
3880,student_3880,53,72
3881,student_3881,99,80
3882,student_3882,90,58
3883,student_3883,59,91
3884,student_3884,60,50
3885,student_3885,72,89
3886,student_3886,93,94
3887,student_3887,59,64
3888,student_3888,94,96
3889,student_3889,72,57
3890,student_3890,86,57
3891,student_3891,66,83
3892,student_3892,55,60
3893,student_3893,84,64
3894,student_3894,95,87
3895,student_3895,56,53
3896,student_3896,74,67
3897,student_3897,78,71
3898,student_3898,77,97
3899,student_3899,90,56
3900,student_3900,99,99
3901,student_3901,52,78
3902,student_3902,80,52
3903,student_3903,98,100
3904,student_3904,86,52
3905,student_3905,58,69
3906,student_3906,85,54
3907,student_3907,80,90
3908,student_3908,57,91
3909,student_3909,100,53
3910,student_3910,84,70
3911,student_3911,74,65
3912,student_3912,81,75
3913,student_3913,91,73
3914,student_3914,84,63
3915,student_3915,76,53
3916,student_3916,57,61
3917,student_3917,84,100
3918,student_3918,69,76
3919,student_3919,89,97
3920,student_3920,53,50
3921,student_3921,86,88
3922,student_3922,68,76
3923,student_3923,70,88
3924,student_3924,71,72
3925,student_3925,85,77
3926,student_3926,77,98
3927,student_3927,100,56
3928,student_3928,92,100
3929,student_3929,65,68
3930,student_3930,83,98
3931,student_3931,54,81
3932,student_3932,53,91
3933,student_3933,84,63
3934,student_3934,50,73
3935,student_3935,99,85
3936,student_3936,99,76
3937,student_3937,57,96
3938,student_3938,99,55
3939,student_3939,54,98
3940,student_3940,95,66
3941,student_3941,77,60
3942,student_3942,83,90
3943,student_3943,64,56
3944,student_3944,98,62
3945,student_3945,74,53
3946,student_3946,58,81
3947,student_3947,55,70
3948,student_3948,84,89
3949,student_3949,57,61
3950,student_3950,94,73
3951,student_3951,100,60
3952,student_3952,52,85
3953,student_3953,76,61
3954,student_3954,98,94
3955,student_3955,52,59
3956,student_3956,95,83
3957,student_3957,99,71
3958,student_3958,92,53
3959,student_3959,81,85
3960,student_3960,68,75
3961,student_3961,73,79
3962,student_3962,89,64
3963,student_3963,72,63
3964,student_3964,72,52
3965,student_3965,56,94
3966,student_3966,75,78
3967,student_3967,75,81
3968,student_3968,92,82
3969,student_3969,59,58
3970,student_3970,93,51
3971,student_3971,50,51
3972,student_3972,62,59
3973,student_3973,54,74
3974,student_3974,95,95
3975,student_3975,51,61
3976,student_3976,68,71
3977,student_3977,77,52
3978,student_3978,57,56
3979,student_3979,53,85
3980,student_3980,70,83
3981,student_3981,100,67
3982,student_3982,80,71
3983,student_3983,70,55
3984,student_3984,54,51
3985,student_3985,80,71
3986,student_3986,88,83
3987,student_3987,81,95
3988,student_3988,78,82
3989,student_3989,77,63
3990,student_3990,99,70
3991,student_3991,63,63
3992,student_3992,76,58
3993,student_3993,96,77
3994,student_3994,66,81
3995,student_3995,88,62
3996,student_3996,56,92
3997,student_3997,95,70
3998,student_3998,53,92
3999,student_3999,59,78
4000,student_4000,97,87
4001,student_4001,89,84
4002,student_4002,96,96
4003,student_4003,77,82
4004,student_4004,100,59
4005,student_4005,87,69
4006,student_4006,55,93
4007,student_4007,90,64
4008,student_4008,95,99
4009,student_4009,81,61
4010,student_4010,72,82
4011,student_4011,57,70
4012,student_4012,74,72
4013,student_4013,69,54
4014,student_4014,75,86
4015,student_4015,93,98
4016,student_4016,93,89
4017,student_4017,58,62
4018,student_4018,59,53
4019,student_4019,98,63
4020,student_4020,97,56
4021,student_4021,70,54
4022,student_4022,63,94
4023,student_4023,87,75
4024,student_4024,58,92
4025,student_4025,79,96
4026,student_4026,93,97
4027,student_4027,80,73
4028,student_4028,63,61
4029,student_4029,90,83
4030,student_4030,84,54
4031,student_4031,64,84
4032,student_4032,84,80
4033,student_4033,57,95
4034,student_4034,78,78
4035,student_4035,77,90
4036,student_4036,91,84
4037,student_4037,83,57
4038,student_4038,70,73
4039,student_4039,91,66
4040,student_4040,83,99
4041,student_4041,82,85
4042,student_4042,68,50
4043,student_4043,70,83
4044,student_4044,52,96
4045,student_4045,78,83
4046,student_4046,79,91
4047,student_4047,87,79
4048,student_4048,50,93
4049,student_4049,88,90
4050,student_4050,63,87
4051,student_4051,96,83
4052,student_4052,57,86
4053,student_4053,53,96
4054,student_4054,66,88
4055,student_4055,99,60
4056,student_4056,86,65
4057,student_4057,67,54
4058,student_4058,92,61
4059,student_4059,54,97
4060,student_4060,80,58
4061,student_4061,63,61
4062,student_4062,75,50
4063,student_4063,83,88
4064,student_4064,54,58
4065,student_4065,52,72
4066,student_4066,56,98
4067,student_4067,84,99
4068,student_4068,80,90
4069,student_4069,94,89
4070,student_4070,65,55
4071,student_4071,55,87
4072,student_4072,63,60
4073,student_4073,61,65
4074,student_4074,76,85
4075,student_4075,89,71
4076,student_4076,67,58
4077,student_4077,98,100
4078,student_4078,85,83
4079,student_4079,82,52
4080,student_4080,74,50
4081,student_4081,75,90
4082,student_4082,57,77
4083,student_4083,56,58
4084,student_4084,69,75
4085,student_4085,73,73
4086,student_4086,69,52
4087,student_4087,60,98
4088,student_4088,67,100
4089,student_4089,73,94
4090,student_4090,56,51
4091,student_4091,53,80
4092,student_4092,79,93
4093,student_4093,59,70
4094,student_4094,89,76
4095,student_4095,66,78
4096,student_4096,97,70
4097,student_4097,95,79
4098,student_4098,92,66
4099,student_4099,57,81
4100,student_4100,60,100
4101,student_4101,85,52
4102,student_4102,59,62
4103,student_4103,85,72
4104,student_4104,62,72
4105,student_4105,96,59
4106,student_4106,77,83
4107,student_4107,87,79
4108,student_4108,60,92
4109,student_4109,70,56
4110,student_4110,61,100
4111,student_4111,81,80
4112,student_4112,66,69
4113,student_4113,51,82
4114,student_4114,52,84
4115,student_4115,100,60
4116,student_4116,71,91
4117,student_4117,76,89
4118,student_4118,69,76
4119,student_4119,98,94
4120,student_4120,94,60
4121,student_4121,91,61
4122,student_4122,95,85
4123,student_4123,55,81
4124,student_4124,99,73
4125,student_4125,99,78
4126,student_4126,63,75
4127,student_4127,93,91
4128,student_4128,98,95
4129,student_4129,55,87
4130,student_4130,62,61
4131,student_4131,76,68
4132,student_4132,85,80
4133,student_4133,75,61
4134,student_4134,73,67
4135,student_4135,64,88
4136,student_4136,98,69
4137,student_4137,84,66
4138,student_4138,66,51
4139,student_4139,84,61
4140,student_4140,62,59
4141,student_4141,72,95
4142,student_4142,77,54
4143,student_4143,64,54
4144,student_4144,60,57
4145,student_4145,56,55
4146,student_4146,78,59
4147,student_4147,65,50
4148,student_4148,81,78
4149,student_4149,68,87
4150,student_4150,83,50
4151,student_4151,72,77
4152,student_4152,90,61
4153,student_4153,51,81
4154,student_4154,58,86
4155,student_4155,67,63
4156,student_4156,66,56
4157,student_4157,78,78
4158,student_4158,94,97
4159,student_4159,55,59
4160,student_4160,54,91
4161,student_4161,67,72
4162,student_4162,69,67
4163,student_4163,76,77
4164,student_4164,92,94
4165,student_4165,64,91
4166,student_4166,95,98
4167,student_4167,54,98
4168,student_4168,60,59
4169,student_4169,97,67
4170,student_4170,56,70
4171,student_4171,78,52
4172,student_4172,52,77
4173,student_4173,64,60
4174,student_4174,89,77
4175,student_4175,52,83
4176,student_4176,51,56
4177,student_4177,62,68
4178,student_4178,67,97
4179,student_4179,91,76
4180,student_4180,69,95
4181,student_4181,52,54
4182,student_4182,94,97
4183,student_4183,51,88
4184,student_4184,88,85
4185,student_4185,73,80
4186,student_4186,87,83
4187,student_4187,59,82
4188,student_4188,92,64
4189,student_4189,57,94
4190,student_4190,82,61
4191,student_4191,88,90
4192,student_4192,77,59
4193,student_4193,93,53
4194,student_4194,78,52
4195,student_4195,76,85
4196,student_4196,53,74
4197,student_4197,95,79
4198,student_4198,82,58
4199,student_4199,84,54
4200,student_4200,52,87
4201,student_4201,95,92
4202,student_4202,54,85
4203,student_4203,73,77
4204,student_4204,100,57
4205,student_4205,54,76
4206,student_4206,83,94
4207,student_4207,96,53
4208,student_4208,62,58
4209,student_4209,80,51
4210,student_4210,82,98
4211,student_4211,73,91
4212,student_4212,89,69
4213,student_4213,62,88
4214,student_4214,75,56
4215,student_4215,76,77
4216,student_4216,91,76
4217,student_4217,65,81
4218,student_4218,67,87
4219,student_4219,96,62
4220,student_4220,90,77
4221,student_4221,56,57
4222,student_4222,52,84
4223,student_4223,52,91
4224,student_4224,85,53
4225,student_4225,71,67
4226,student_4226,54,100
4227,student_4227,51,64
4228,student_4228,69,68
4229,student_4229,98,70
4230,student_4230,54,50
4231,student_4231,58,59
4232,student_4232,59,95
4233,student_4233,52,92
4234,student_4234,85,67
4235,student_4235,69,65
4236,student_4236,52,66
4237,student_4237,61,59
4238,student_4238,74,72
4239,student_4239,67,82
4240,student_4240,86,50
4241,student_4241,78,50
4242,student_4242,61,93
4243,student_4243,50,94
4244,student_4244,70,74
4245,student_4245,89,78
4246,student_4246,78,77
4247,student_4247,98,73
4248,student_4248,80,66
4249,student_4249,85,87
4250,student_4250,77,99
4251,student_4251,55,58
4252,student_4252,73,81
4253,student_4253,51,79
4254,student_4254,96,93
4255,student_4255,68,83
4256,student_4256,52,89
4257,student_4257,81,81
4258,student_4258,72,82
4259,student_4259,63,73
4260,student_4260,56,50
4261,student_4261,61,53
4262,student_4262,91,99
4263,student_4263,86,63
4264,student_4264,64,91
4265,student_4265,67,81
4266,student_4266,92,90
4267,student_4267,94,98
4268,student_4268,94,89
4269,student_4269,87,61
4270,student_4270,88,80
4271,student_4271,78,98
4272,student_4272,68,92
4273,student_4273,78,60
4274,student_4274,98,74
4275,student_4275,52,57
4276,student_4276,84,71
4277,student_4277,74,87
4278,student_4278,95,71
4279,student_4279,66,56
4280,student_4280,92,90
4281,student_4281,63,74
4282,student_4282,94,71
4283,student_4283,77,54
4284,student_4284,99,70
4285,student_4285,57,80
4286,student_4286,53,50
4287,student_4287,88,77
4288,student_4288,65,94
4289,student_4289,88,70
4290,student_4290,68,74
4291,student_4291,61,84
4292,student_4292,79,90
4293,student_4293,68,83
4294,student_4294,73,53
4295,student_4295,92,62
4296,student_4296,52,89
4297,student_4297,70,50
4298,student_4298,67,80
4299,student_4299,53,65
4300,student_4300,98,64
4301,student_4301,97,56
4302,student_4302,72,51
4303,student_4303,91,85
4304,student_4304,57,65
4305,student_4305,73,57
4306,student_4306,69,95
4307,student_4307,74,53
4308,student_4308,71,79
4309,student_4309,67,95
4310,student_4310,99,75
4311,student_4311,84,62
4312,student_4312,74,91
4313,student_4313,72,89
4314,student_4314,61,52
4315,student_4315,84,84
4316,student_4316,53,97
4317,student_4317,80,85
4318,student_4318,52,83
4319,student_4319,63,58
